cell_unit,long,lat,Acorn Woodpecker,White-breasted Nuthatch,Clark's Nutcracker,House Wren,White-headed Woodpecker,Swainson's Thrush,Pacific-slope Flycatcher,Hermit Warbler,Purple Finch,Orange-crowned Warbler,Williamson's Sapsucker,Mourning Dove,MacGillivray's Warbler,Brewer's Blackbird,Western Bluebird,Mountain Quail,Blue-gray Gnatcatcher,Lazuli Bunting,Yellow-rumped Warbler,Dark-eyed Junco,American Robin,House Finch,Northern Flicker,Western Tanager,Red-breasted Nuthatch,Mountain Bluebird,Warbling Vireo,Common Poorwill,Black-headed Grosbeak,Mountain Chickadee,Brown Creeper,Nashville Warbler,Evening Grosbeak,Band-tailed Pigeon,Pileated Woodpecker,Dusky Flycatcher,Red-naped Sapsucker,Pine Siskin,Red-tailed Hawk,Olive-sided Flycatcher,Oak Titmouse,Common Nighthawk,Fox Sparrow,Red-breasted Sapsucker,California Scrub-Jay,American Kestrel,Red Crossbill,Golden-crowned Kinglet,Western Wood-Pewee,Woodhouse's Scrub-Jay,Common Raven,Hairy Woodpecker,Ash-throated Flycatcher,Green-tailed Towhee,Steller's Jay,Plumbeous Vireo,California Quail,Hermit Thrush,Hutton's Vireo,Townsend's Solitaire,Spotted Towhee,Bushtit,Cassin's Vireo,Hammond's Flycatcher,Lesser Goldfinch,Pacific Wren,Black-backed Woodpecker,Wrentit,Western Kingbird,Wilson's Warbler,Pygmy Nuthatch,Downy Woodpecker,Sooty Grouse,White-throated Swift,Gray Flycatcher,Violet-green Swallow,California Towhee,Cassin's Finch,Red-shouldered Hawk,Chipping Sparrow,Nuttall's Woodpecker,Rufous-crowned Sparrow,Rock Wren,Bewick's Wren,Brewer's Sparrow,Yellow Warbler,Canyon Wren,Bullock's Oriole,Phainopepla,Vaux's Swift,Osprey,Black Phoebe,Eurasian Collared-Dove,Chestnut-backed Chickadee,Yellow-breasted Chat,Lawrence's Goldfinch,Wild Turkey,Tree Swallow,Song Sparrow,Brown-headed Cowbird,California Thrasher,burnYear
C4440_U1,-120.35325695070942,38.09671821784275,53.266666666666666,1.1238095238095238,0,0,0.02857142857142857,0.1619047619047619,59.95238095238095,0.01904761904761905,0.047619047619047616,1.161904761904762,0.009523809523809525,4.123809523809523,0,0.047619047619047616,0.11428571428571428,0.5428571428571428,0.02857142857142857,0,0.2571428571428571,0,51.304761904761904,0,3.057142857142857,45.31428571428572,19.82857142857143,0.009523809523809525,0,0.047619047619047616,72.53333333333333,1.3142857142857143,0.14285714285714285,0.8476190476190476,0.05714285714285714,10.076190476190476,0.02857142857142857,0.02857142857142857,0,0.009523809523809525,0.0380952380952381,2.961904761904762,4.780952380952381,2.1714285714285713,0.02857142857142857,0.009523809523809525,14.4,0,0.01904761904761905,0.4380952380952381,4.057142857142857,0.3142857142857143,0.6285714285714286,7.428571428571429,0.08571428571428572,0,67.11428571428571,3.323809523809524,0.05714285714285714,1.8,28.142857142857142,0.02857142857142857,717.3142857142857,6.180952380952381,1.161904761904762,0.13333333333333333,0.02857142857142857,0.01904761904761905,0,2.5428571428571427,0,0.13333333333333333,0,0.01904761904761905,0,0.01904761904761905,0,0.009523809523809525,0.29523809523809524,0,0.02857142857142857,0,0.10476190476190476,0.009523809523809525,0,0.21904761904761905,0,0,0.009523809523809525,0,0.01904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,NA
C4440_U2,-120.35430343675615,38.09109826082409,59.84761904761905,11.057142857142857,0.02857142857142857,0.009523809523809525,0.0380952380952381,0.45714285714285713,106.55238095238096,0.13333333333333333,8.476190476190476,0.11428571428571428,0,6.609523809523809,0.10476190476190476,0.009523809523809525,0.047619047619047616,6.104761904761904,57.542857142857144,0.45714285714285713,1.6,0,11.980952380952381,0.05714285714285714,23.552380952380954,128.73333333333332,17.4,0.009523809523809525,0.02857142857142857,0.0380952380952381,14.81904761904762,3.780952380952381,0.34285714285714286,3.5047619047619047,0.2,0.6571428571428571,0.02857142857142857,0.06666666666666667,0.0380952380952381,0,0.0380952380952381,0.6857142857142857,22.36190476190476,2.361904761904762,0.3047619047619048,0.11428571428571428,56.38095238095238,0,0,0.5333333333333333,5.447619047619048,0.4,16.104761904761904,2.7714285714285714,112.01904761904763,0.009523809523809525,8.952380952380953,0.5904761904761905,0.08571428571428572,5.390476190476191,24.685714285714287,0.3904761904761905,444.84761904761905,0.9333333333333333,3.1904761904761907,0,0.9714285714285714,0.009523809523809525,0,22.933333333333334,0.01904761904761905,2.142857142857143,0,0.34285714285714286,0,0,0,0,0.6571428571428571,0,9.038095238095238,0,0.29523809523809524,0,0,0.6857142857142857,0,0,0,0,0.009523809523809525,0,0,0.08571428571428572,0,0,0,0,0.08571428571428572,0,0,0,0,1946
C4460_U1,-120.04545359565368,38.077159210818095,1.4285714285714286,0.2571428571428571,0,0,6.285714285714286,0.14285714285714285,0.05714285714285714,3.742857142857143,13.685714285714285,0.02857142857142857,0.2571428571428571,0.17142857142857143,0.5142857142857142,0.02857142857142857,0.02857142857142857,1.457142857142857,0,0,52.34285714285714,0.2,3.742857142857143,0.02857142857142857,4.8,157.25714285714287,128.17142857142858,0.2,0.14285714285714285,0.02857142857142857,0.08571428571428572,79.82857142857142,11.342857142857143,0.05714285714285714,0.11428571428571428,0.11428571428571428,1.3142857142857143,6.485714285714286,5.457142857142857,0.05714285714285714,0.02857142857142857,0.2571428571428571,0.02857142857142857,1.3714285714285714,0.08571428571428572,4.457142857142857,0.02857142857142857,0,0,4.942857142857143,16.914285714285715,0.02857142857142857,21.857142857142858,3.914285714285714,0.2571428571428571,1.0857142857142856,36.51428571428571,0.6857142857142857,0.02857142857142857,0.14285714285714285,0.02857142857142857,11.2,0.6571428571428571,0,6.114285714285714,369.54285714285714,0.05714285714285714,0.02857142857142857,0,0.02857142857142857,0.05714285714285714,0,0.14285714285714285,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4460_U2,-120.0330007398635,38.0814432551021,0.41,0.68,0,0,7.74,0.04,0.34,3.49,23.13,0.07,0.07,0.07,12.03,0.03,0.03,4.7,0,0.06,41.18,1.71,21.62,0.09,7.43,389.46,261.59,0.21,5.84,0.08,14.25,47.14,18.29,14.33,0.09,0.06,1.15,52.51,1.28,0.01,0,4.65,0,2.57,0.03,0.57,0.03,0.01,0.27,5.11,0.8,0,5.73,2.5,0.42,0.26,7.27,2.37,0.01,58.89,0.01,4.19,14.64,0.07,12.38,3.35,0.01,0.25,0,0.06,0.02,0.11,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C4460_U3,-120.04188530248724,38.08636306295796,0.35384615384615387,0.5538461538461539,0.015384615384615385,0,20.630769230769232,0.12307692307692308,0.1076923076923077,8.63076923076923,0.7076923076923077,0.2,0.12307692307692308,0.015384615384615385,1.3846153846153846,0.03076923076923077,0.15384615384615385,3.3692307692307693,0.03076923076923077,0,209.83076923076922,1.1538461538461537,47.707692307692305,0.046153846153846156,3.4307692307692306,417.10769230769233,385.89230769230767,0.24615384615384617,0,0.046153846153846156,8.569230769230769,181.6769230769231,32.676923076923075,0.38461538461538464,0.09230769230769231,0.3230769230769231,6.123076923076923,0.07692307692307693,2.0307692307692307,0,0,0.4153846153846154,0,1.323076923076923,0,5.538461538461538,0.046153846153846156,0.03076923076923077,0.16923076923076924,21.753846153846155,0.7538461538461538,0,4.415384615384616,15.753846153846155,0.26153846153846155,0,13.430769230769231,1.7538461538461538,0.015384615384615385,22.323076923076922,0.03076923076923077,42.215384615384615,0.49230769230769234,0.07692307692307693,18.215384615384615,1.1384615384615384,0,0.07692307692307693,0,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.09230769230769231,0,0.046153846153846156,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C4460_U4,-120.03805404704838,38.07297691553765,0.24615384615384617,0.2153846153846154,0.015384615384615385,0,26.323076923076922,0.06153846153846154,0.12307692307692308,0.38461538461538464,3,0.046153846153846156,0.06153846153846154,0.16923076923076924,30.107692307692307,0,0.4153846153846154,28.49230769230769,0,1.9230769230769231,27.815384615384616,0.9692307692307692,55.276923076923076,0.046153846153846156,3.0615384615384613,739.9230769230769,153.72307692307692,0.3230769230769231,24.16923076923077,0.015384615384615385,39.646153846153844,40.58461538461538,16.907692307692308,6.876923076923077,0.12307692307692308,0.47692307692307695,3.5076923076923077,9.753846153846155,5.923076923076923,0,0.046153846153846156,0.3230769230769231,0.015384615384615385,1.5692307692307692,0,3.4923076923076923,0.015384615384615385,0.4153846153846154,0.26153846153846155,7.523076923076923,1.9230769230769231,0,17.107692307692307,1.8307692307692307,0.9076923076923077,0.7692307692307693,26.70769230769231,0.4,0.015384615384615385,7.230769230769231,0.03076923076923077,12.6,0.9076923076923077,0.046153846153846156,2,0.5846153846153846,0.03076923076923077,0.07692307692307693,0,0.015384615384615385,0,0.47692307692307695,0.03076923076923077,0,0,0.015384615384615385,0.15384615384615385,0,0,0,0,0.1076923076923077,0,0,0,0,0,0.03076923076923077,0,0,0.046153846153846156,0,0,0.015384615384615385,0,0,0,0,0,0,0,0,0,2013
C4461_U1,-119.99861403773046,38.0763845127132,1.0285714285714285,0.8857142857142857,0.02857142857142857,0,7.3428571428571425,0.05714285714285714,6.2,30.742857142857144,4,0.17142857142857143,0.05714285714285714,0.2857142857142857,1.8571428571428572,0.11428571428571428,0.02857142857142857,1.6857142857142857,0.05714285714285714,0,19.428571428571427,0.4857142857142857,65.57142857142857,0.02857142857142857,5.942857142857143,459.8857142857143,212.37142857142857,0.11428571428571428,0,0,35.285714285714285,101.8,13.857142857142858,0.5428571428571428,0.05714285714285714,2.6,0.6285714285714286,0.11428571428571428,0.8,0,0,403.3142857142857,0,151.14285714285714,0,1.5142857142857142,0.08571428571428572,0,0.02857142857142857,65.57142857142857,259.51428571428573,0.02857142857142857,6.571428571428571,2,0.11428571428571428,0.11428571428571428,78.91428571428571,0.3142857142857143,0,114.28571428571429,0.05714285714285714,6.114285714285714,0.6571428571428571,0.02857142857142857,14.542857142857143,0.14285714285714285,0,572.0571428571428,0,0.05714285714285714,0,0.08571428571428572,0,0,0,0,0,0,0,0.02857142857142857,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,NA
C4461_U2,-119.99231004298704,38.08250982417038,0.8857142857142857,0.4,0,0,16.34285714285714,0.17142857142857143,42.25714285714286,9.771428571428572,5.6571428571428575,0.08571428571428572,0.05714285714285714,0.2571428571428571,49.77142857142857,0.05714285714285714,0,1.2571428571428571,0.05714285714285714,0,53.82857142857143,11.685714285714285,14.285714285714286,0,17.314285714285713,344.9142857142857,671.5428571428571,0.2571428571428571,0.17142857142857143,0.05714285714285714,1.0857142857142856,43.08571428571429,58.57142857142857,0.6857142857142857,0.42857142857142855,0,1.3714285714285714,0.11428571428571428,0.7142857142857143,0,0.02857142857142857,35.42857142857143,0.02857142857142857,8.028571428571428,0,2.2285714285714286,0.37142857142857144,0.02857142857142857,0,106.2,60.885714285714286,0,4.0285714285714285,7.9714285714285715,0.17142857142857143,0.05714285714285714,49.885714285714286,5.228571428571429,0.02857142857142857,143.2,0.22857142857142856,39.4,1.6857142857142857,0.2,73.65714285714286,100.28571428571429,0,17.514285714285716,0,0.14285714285714285,0.05714285714285714,0.02857142857142857,0,0,0.02857142857142857,0,0,0,0,0,0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
C4490_U2,-119.95003460306874,38.05641170066209,0.45918367346938777,1.1938775510204083,0.04081632653061224,0,21.091836734693878,0.030612244897959183,0.3469387755102041,14.16326530612245,16.102040816326532,0.08163265306122448,0.07142857142857142,0.01020408163265306,2.7142857142857144,0.01020408163265306,0.061224489795918366,99.22448979591837,0,0.08163265306122448,131.78571428571428,7.73469387755102,13.918367346938776,0.16326530612244897,2.479591836734694,776.7448979591836,382.3265306122449,0.04081632653061224,0.8367346938775511,0.24489795918367346,0.7551020408163265,75.16326530612245,22.367346938775512,2.683673469387755,0.1326530612244898,0.07142857142857142,3.795918367346939,4.428571428571429,5.561224489795919,0.030612244897959183,0.01020408163265306,2.4489795918367347,0,1.5204081632653061,0.01020408163265306,1.1224489795918366,0.01020408163265306,0,0.10204081632653061,40.765306122448976,4.877551020408164,0,7.5,4.214285714285714,0.061224489795918366,0.25510204081632654,21.316326530612244,1.8265306122448979,0.030612244897959183,111.33673469387755,0.04081632653061224,26.020408163265305,2.061224489795918,0.15306122448979592,37.857142857142854,15.551020408163266,0.6428571428571429,0.3469387755102041,0,0.061224489795918366,0,0,0,0,0,0,0,0.030612244897959183,0,0.01020408163265306,0,0.02040816326530612,0,0,0,0,0,0.02040816326530612,0,0,0.01020408163265306,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4502_U2,-120.05144617606173,38.0502770847066,0.22,0.24,0.01,0.01,5.64,0.04,51.42,16.21,42.33,1.22,0.11,0.08,0.58,0.03,0,1.97,0.03,0,334.65,0.13,15.82,0.09,4.59,430.11,430.43,0.35,41.14,0.01,2.84,68.92,34.48,0.11,0.06,0,1.11,0.03,0.1,0.21,0.01,0.26,0,0.8,0.11,0.2,0.16,0.07,0.22,30,0.62,0.01,4.21,9.74,0.25,0,1.19,0.39,0.02,121.59,0.04,6.91,0.36,0.05,27.91,108.08,0,0.14,0,0.02,0.02,0.01,0.03,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4503_U1,-120.01285283274764,38.052007838726894,1.49,3.09,0,0.17,19.81,0.11,0.06,1.9,0.71,0.38,0.31,0.09,10.12,0.1,0.06,9.38,0.08,0.06,84.37,0.51,7.44,0.03,11.31,291.79,386.47,0.19,0,0.14,6.51,105.79,62.27,43.31,0.05,0.96,11.28,0.83,1.05,0.01,0.01,20.25,0.02,153.25,0.85,1.9,0.09,0.62,0.1,13.32,16.83,0,0.34,2.07,0.14,3.63,152.85,0.25,0.01,0.97,0.04,8.85,14.3,0.21,2.88,0.12,0.01,0.06,0,0.06,0,0.04,0,0.01,0,0.01,0.01,0,0.23,0.01,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4503_U2,-120.01528034375039,38.04648043711339,1.2708333333333333,0.59375,0,0,7.822916666666667,0.052083333333333336,0.14583333333333334,3.1875,0.9895833333333334,0.34375,0.020833333333333332,0.052083333333333336,0.4270833333333333,0.010416666666666666,0.020833333333333332,8.78125,0.03125,0.052083333333333336,8.770833333333334,1.7291666666666667,5.25,0.010416666666666666,3.9375,192.72916666666666,226.26041666666666,0.0625,0.020833333333333332,0.11458333333333333,3.375,57.71875,18.364583333333332,2.6666666666666665,0.4479166666666667,4.802083333333333,1.65625,0.03125,0.7291666666666666,0,0.041666666666666664,0.2708333333333333,0,13.666666666666666,0.03125,0.65625,0.03125,0.0625,0.23958333333333334,1.1145833333333333,1.3645833333333333,0,0.3125,4.96875,0.0625,0.041666666666666664,129.6875,0.3958333333333333,0,1.1875,0,24.208333333333332,57.083333333333336,0.5208333333333334,12.541666666666666,0.020833333333333332,0.010416666666666666,0.041666666666666664,0,0.020833333333333332,0,0.10416666666666667,0,0,0,0.03125,0,0,0,0,0.010416666666666666,0,0,0,0,0.010416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4535_U1,-119.97271117681109,38.02517623668458,0.8921568627450981,0.39215686274509803,0.0196078431372549,0,4.401960784313726,0.696078431372549,121.32352941176471,22.647058823529413,13.519607843137255,0.5882352941176471,0.09803921568627451,0.029411764705882353,1.0098039215686274,0.00980392156862745,0.08823529411764706,17.49019607843137,0.029411764705882353,0.00980392156862745,242.8235294117647,0.7549019607843137,126.86274509803921,0.00980392156862745,0.3627450980392157,976.5686274509804,282,0.14705882352941177,3.1372549019607843,0.12745098039215685,2.4901960784313726,64.04901960784314,141.58823529411765,0.6862745098039216,0.08823529411764706,0.7254901960784313,1.0588235294117647,0.00980392156862745,1.107843137254902,0.058823529411764705,0,1.6666666666666667,0.058823529411764705,0.9215686274509803,0.029411764705882353,1.3333333333333333,0.058823529411764705,0.029411764705882353,0.058823529411764705,140.23529411764707,28.166666666666668,0,3.4215686274509802,6.2254901960784315,0.08823529411764706,0.00980392156862745,20.431372549019606,1.5490196078431373,0.06862745098039216,91.57843137254902,0.5784313725490197,0.9901960784313726,2.1470588235294117,0.11764705882352941,47.254901960784316,0.8431372549019608,0.049019607843137254,29.147058823529413,0,0.029411764705882353,0.00980392156862745,0.0196078431372549,0.029411764705882353,0,0.0392156862745098,0.0196078431372549,0,0,0.0392156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4535_U2,-119.9831458919631,38.02521205300662,0.3235294117647059,0.3137254901960784,0.0196078431372549,0.0196078431372549,5.049019607843137,0.10784313725490197,0.5784313725490197,65.26470588235294,65.22549019607843,0.3333333333333333,0.09803921568627451,0.38235294117647056,1.3627450980392157,0.0196078431372549,0.14705882352941177,29.69607843137255,0.0196078431372549,0.5392156862745098,217.80392156862746,0.30392156862745096,10.519607843137255,0.9607843137254902,0.18627450980392157,1023.0784313725491,158.38235294117646,0.39215686274509803,47.6078431372549,0.0196078431372549,3.9901960784313726,51.11764705882353,16.931372549019606,1.3529411764705883,0.6862745098039216,3.1666666666666665,2.3529411764705883,1.8725490196078431,0.5392156862745098,0,0,76.04901960784314,0.029411764705882353,1.7352941176470589,0.0392156862745098,0.5784313725490197,0.14705882352941177,0,0.08823529411764706,6.990196078431373,81.73529411764706,0.058823529411764705,0.7843137254901961,2.4019607843137254,0.1568627450980392,0.029411764705882353,9.843137254901961,2.519607843137255,0.0392156862745098,7.980392156862745,0.43137254901960786,32.254901960784316,2.676470588235294,0,130.72549019607843,54.490196078431374,0.06862745098039216,0.029411764705882353,0,0.058823529411764705,0.13725490196078433,0.0196078431372549,0,0,0.00980392156862745,0,0.0392156862745098,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4536_U2,-119.94200527129868,38.03072150938981,0.5522388059701493,0.19402985074626866,0.029850746268656716,0.14925373134328357,8.955223880597014,0.29850746268656714,1.0149253731343284,16.567164179104477,8.119402985074627,0.05970149253731343,0.014925373134328358,0.04477611940298507,18.328358208955223,0,0.14925373134328357,356.05970149253733,0,0.2835820895522388,154.53731343283582,0.8656716417910447,14.895522388059701,0.5522388059701493,3.4029850746268657,529.3582089552239,292.65671641791045,0.029850746268656716,11.313432835820896,0.7910447761194029,1.2686567164179106,58.26865671641791,1.8805970149253732,1.2835820895522387,0.13432835820895522,0.13432835820895522,0.19402985074626866,0.5223880597014925,0.029850746268656716,0.04477611940298507,0.014925373134328358,3.925373134328358,0,0.417910447761194,0.5074626865671642,0.1044776119402985,0.014925373134328358,0.014925373134328358,0.11940298507462686,154.37313432835822,0.5373134328358209,0,5.776119402985074,1.7761194029850746,0.26865671641791045,0.4626865671641791,59.985074626865675,0.14925373134328357,0.029850746268656716,89.55223880597015,0.1044776119402985,10.73134328358209,3.5522388059701493,0,5.313432835820896,0.014925373134328358,0.029850746268656716,0.014925373134328358,0,0.29850746268656714,0,0,0.029850746268656716,0,0,0,0,0.014925373134328358,0,0,0.014925373134328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4536_U3,-119.94073327014678,38.02583391417528,0.7246376811594203,0.3188405797101449,0.08695652173913043,0.014492753623188406,3.1884057971014492,0.043478260869565216,1.0724637681159421,4.159420289855072,2.391304347826087,0.13043478260869565,0.028985507246376812,0.07246376811594203,0.2463768115942029,0.08695652173913043,0.043478260869565216,499.15942028985506,0.014492753623188406,0,139.7246376811594,4.159420289855072,45.91304347826087,0.08695652173913043,1.4927536231884058,34.710144927536234,154.7391304347826,0.043478260869565216,0.043478260869565216,0.15942028985507245,0.2463768115942029,108.40579710144928,7.826086956521739,1.536231884057971,0.028985507246376812,0.057971014492753624,0.2028985507246377,0.043478260869565216,0.08695652173913043,0,0.014492753623188406,27.942028985507246,0,1.0289855072463767,0.10144927536231885,0.08695652173913043,0.13043478260869565,0,1.6666666666666667,1.6956521739130435,1.289855072463768,0.014492753623188406,2.463768115942029,2.7246376811594204,0.057971014492753624,12.028985507246377,56.68115942028985,0.2463768115942029,0,39.44927536231884,0,77.46376811594203,40.43478260869565,0.014492753623188406,1.0869565217391304,0.028985507246376812,0.34782608695652173,0.07246376811594203,0,0.11594202898550725,0,0.014492753623188406,0,0,0,0.028985507246376812,0,0,0.17391304347826086,0.014492753623188406,0,1.608695652173913,0,0.014492753623188406,0,0.028985507246376812,0,0,0,0,0,0,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,2013
C4568_U1,-119.89106955847086,38.00303971441981,2.8365384615384617,0.7307692307692307,0.0673076923076923,0,5.836538461538462,0.028846153846153848,0.019230769230769232,1.0192307692307692,27.923076923076923,0.10576923076923077,0.028846153846153848,0.3173076923076923,0.009615384615384616,0.019230769230769232,0.20192307692307693,14.211538461538462,0,0.22115384615384615,23.23076923076923,0.9807692307692307,27.16346153846154,0,1.2980769230769231,6.461538461538462,191.46153846153845,0.09615384615384616,0.0673076923076923,0.028846153846153848,7.25,5.625,46.74038461538461,0.34615384615384615,0.019230769230769232,0.34615384615384615,2.6923076923076925,0.009615384615384616,0.009615384615384616,0,0.009615384615384616,0.019230769230769232,0,0.0673076923076923,0,0.009615384615384616,0.028846153846153848,0,0.057692307692307696,1.6057692307692308,3.0096153846153846,0,2.6923076923076925,4.115384615384615,0.019230769230769232,0,34.67307692307692,0.18269230769230768,0,1.0576923076923077,2.4615384615384617,1.0384615384615385,15.298076923076923,0.21153846153846154,1.8942307692307692,0,0.3269230769230769,0.009615384615384616,0,0.009615384615384616,0,0,0.019230769230769232,0,0,0.057692307692307696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8942307692307692,0,0,0,0,0,0,0,0,0,0,2013
C4568_U2,-119.88880909023757,38.00888279560885,1.8269230769230769,1.0576923076923077,0,0.04807692307692308,9.615384615384615,0.08653846153846154,0.7307692307692307,3.7788461538461537,6.759615384615385,0.34615384615384615,0.009615384615384616,0.07692307692307693,10.009615384615385,0.009615384615384616,0.28846153846153844,305.78846153846155,0.10576923076923077,4.461538461538462,47.32692307692308,1.2884615384615385,149.15384615384616,0.0673076923076923,4.086538461538462,587.3269230769231,102.72115384615384,0.16346153846153846,3.4903846153846154,4.8173076923076925,59.61538461538461,46.11538461538461,20.51923076923077,14.596153846153847,0.028846153846153848,0.18269230769230768,2.576923076923077,1.1442307692307692,0.16346153846153846,0,0.028846153846153848,11.923076923076923,0.009615384615384616,2.6634615384615383,0.22115384615384615,0.08653846153846154,0.057692307692307696,0.22115384615384615,0.11538461538461539,2.144230769230769,17.51923076923077,0,1.5384615384615385,2.4134615384615383,0.028846153846153848,0.028846153846153848,136.55769230769232,2.5673076923076925,0.0673076923076923,27.134615384615383,0.6826923076923077,1.2788461538461537,236.25,1.4615384615384615,93.74038461538461,0.04807692307692308,0.27884615384615385,0.09615384615384616,0,0.019230769230769232,0.028846153846153848,0.08653846153846154,0.019230769230769232,0,0,0,0,0,0.0673076923076923,0,0.009615384615384616,0.009615384615384616,0,0.009615384615384616,0.009615384615384616,0,0,0.019230769230769232,0,0,0,0,0.20192307692307693,0,0,0.009615384615384616,0,0,0,0,0,0,0,2013
C4568_U3,-119.88937995497949,38.014669755894275,2.0869565217391304,0.15942028985507245,0.043478260869565216,0.028985507246376812,8.840579710144928,0.18840579710144928,1.1159420289855073,2.1159420289855073,30.855072463768117,0.14492753623188406,0.057971014492753624,0.3188405797101449,59.88405797101449,0.028985507246376812,0.10144927536231885,161.30434782608697,0.07246376811594203,125.53623188405797,5.246376811594203,0.6811594202898551,44.63768115942029,0.15942028985507245,2.898550724637681,677.7246376811594,46.52173913043478,0.10144927536231885,18.565217391304348,2.6666666666666665,37.79710144927536,15.492753623188406,10.26086956521739,50.05797101449275,0.4492753623188406,4.739130434782608,3.1594202898550723,0.2608695652173913,0.782608695652174,0.014492753623188406,0,1.3623188405797102,0.028985507246376812,1.0579710144927537,0.2028985507246377,2.028985507246377,0.2028985507246377,0.014492753623188406,0.08695652173913043,8.478260869565217,11.884057971014492,0.043478260869565216,0.2318840579710145,1.8695652173913044,0.5217391304347826,0.15942028985507245,56.405797101449274,12.130434782608695,0,17.855072463768117,0.36231884057971014,7.492753623188406,566.1884057971015,0.7971014492753623,108.8695652173913,0.2608695652173913,0.36231884057971014,0.07246376811594203,0,0.043478260869565216,0,0.07246376811594203,0.014492753623188406,0,0,0,0,0.028985507246376812,0.2463768115942029,0,0,0,0,0.057971014492753624,0.014492753623188406,0,0,0.043478260869565216,0,0,0.028985507246376812,0,0.5217391304347826,0,0,0,0,0,0,0,0,0,0,2013
C4581_U1,-120.04435819769188,37.999592174665274,0.463768115942029,0.2898550724637681,0.014492753623188406,0.014492753623188406,27.666666666666668,0,1.0724637681159421,19.18840579710145,4.188405797101449,0.014492753623188406,0.057971014492753624,3.5942028985507246,0.37681159420289856,0.014492753623188406,0.17391304347826086,2.739130434782609,0.014492753623188406,0.15942028985507245,80.14492753623189,0.6666666666666666,90.44927536231884,0.028985507246376812,1.9565217391304348,145.33333333333334,295.0144927536232,0.10144927536231885,0.463768115942029,0,0.782608695652174,8.869565217391305,42.17391304347826,0.028985507246376812,0.057971014492753624,0.028985507246376812,3.739130434782609,0.08695652173913043,0.2318840579710145,0.014492753623188406,0.014492753623188406,0.11594202898550725,0,0.5217391304347826,0.014492753623188406,0.7246376811594203,0.08695652173913043,0,0.07246376811594203,9.927536231884059,3.0434782608695654,0.014492753623188406,5.927536231884058,31.18840579710145,1,0,143.8985507246377,0.14492753623188406,0,0.7246376811594203,0,2.260869565217391,26.52173913043478,0.028985507246376812,1.7681159420289856,1.3478260869565217,0,0.21739130434782608,0,0.057971014492753624,0.014492753623188406,0,0.043478260869565216,0,0,0.07246376811594203,0,0,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
C4581_U2,-120.03874166600508,38.00646051220966,1.144927536231884,0.057971014492753624,0,0,6.608695652173913,0.014492753623188406,0.21739130434782608,17.652173913043477,4.956521739130435,0.043478260869565216,0.07246376811594203,0,34.85507246376812,0.014492753623188406,0,3.869565217391304,0,0.028985507246376812,49.7536231884058,3.6231884057971016,5.550724637681159,0,2.028985507246377,344.27536231884056,201.8840579710145,0.07246376811594203,1.681159420289855,0,1.6956521739130435,45.333333333333336,26.304347826086957,0.6811594202898551,0.014492753623188406,0.08695652173913043,8.26086956521739,0.08695652173913043,0.028985507246376812,0,0,0.36231884057971014,0,0.4492753623188406,0,0.043478260869565216,0.057971014492753624,0,0.014492753623188406,40.52173913043478,13.73913043478261,0,2.101449275362319,8.753623188405797,0.057971014492753624,0,82.92753623188406,0.5072463768115942,0.028985507246376812,12.521739130434783,1.3478260869565217,14.057971014492754,71.15942028985508,0.07246376811594203,30.217391304347824,39.44927536231884,0.028985507246376812,0.043478260869565216,0,0.043478260869565216,0.014492753623188406,0.014492753623188406,0,0,0.043478260869565216,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
