cell_unit,long,lat,Nitrogen,LMA,Cellulose,Calcium,Chlorophylls,Fiber,Lignin,NSC,Phenolics,Phosphorus,Potassium,Starch,Sugar,Sulfur
C3624_U1,-120.25276035279535,38.59244482382765,13.398917156356502,303.4050710635612,137.35740988293736,8.58335981606971,41.31714630848859,311.4671425284753,208.1934180675199,298.8947035804108,69.6336518424429,1.039567307326428,6.66809420263618,53.75362684014685,209.1686817546758,0.7387776117897288
C3624_U2,-120.25933161261675,38.603180867631245,12.426721614568805,316.9930921643073,137.75140888628036,7.634426982272698,40.68300556402339,321.3485617235324,210.9705767184993,305.99587037499265,72.33431445486633,0.959052890049145,6.082199836761016,54.70274325633971,216.47098587479684,0.671230379211661
C3624_U3,-120.25841415479626,38.59787519168707,13.98302931704187,337.4766277060022,144.5981622067628,8.936816559434872,40.79458096432295,332.4694486934633,232.25537539209296,284.25228015004524,59.26517636983042,1.027848555351904,5.447551826486843,56.39280375710991,190.27473779402166,0.7340212636262556
C3653_U1,-120.3023757937312,38.582199478442746,12.54041359580446,312.32648891685716,139.0216131368513,8.557823054127926,39.19980802892945,326.1959330630557,220.7294420073489,297.3609987014649,64.8513144911869,1.0256532802331084,5.6626011784458585,54.72338839964766,207.90280240260032,0.7557261544841176
C3653_U2,-120.29388434940279,38.57469340347714,12.89613867017295,307.7935513147776,147.82246891787506,8.65708259803709,37.63878334400623,336.70571372786145,230.0257711621719,283.45404815767563,53.25193190041237,1.0020840771896633,5.769455332354507,55.736142769496546,185.7428861555818,0.7253489111834766
C3665_U1,-120.3568855426066,38.569298531194974,15.087762904842664,272.84910497150423,152.49873091625372,8.778291057231405,40.28085049904367,339.58156264197197,225.6209474026714,279.31047527561435,57.56739337922154,1.0942989053424557,5.816024959863575,52.95512054423907,188.70153530429198,0.898190260200618
C3665_U2,-120.35985730217897,38.57809019826754,13.931861104830984,268.64525205184077,161.92156293446072,8.490039889915275,41.288306349911174,351.7802124999032,227.89738861197398,280.86786201283593,56.15323271027234,1.0851392261378727,6.162819280532044,52.093472621330534,191.87125588397507,0.8456503306223296
C3676_U2,-120.4763410366158,38.564055853838774,14.111519274789254,260.7105170975678,148.50883018378238,8.282595831978696,41.80081900218246,330.4245365745281,211.25695725813242,295.75440440590256,68.17939250746106,1.1230107225093355,6.662679875944323,50.94334031714495,208.8634512609527,0.9357197733929348
C3681_U1,-120.25901750677102,38.55319221579643,11.562226219849615,320.05929011525575,151.80195721731278,8.490028762718579,41.6775777972841,350.79377272587334,230.44439174875305,289.1345642609222,61.032646806228804,1.0270339237700525,5.828261686191814,54.56600634777484,200.36172028136676,0.7447278949884906
C3681_U2,-120.25421850166637,38.55839540556436,10.840959759546406,325.7681005996899,143.93222590825985,8.371838630580635,40.85904918292446,337.50135060118214,222.3604424956025,294.3903338059441,64.42304349361139,1.0130857309157866,5.906303351973142,55.155586816107736,205.23856207835246,0.714297572403907
C3691_U1,-120.39986321693124,38.55619120427894,14.821647636979279,271.96056479950846,152.39015211330718,8.477694681337487,38.97537276777068,336.37754839050746,222.9412889807799,281.09634260499746,55.47234846911381,1.0643067544959317,6.418303447320987,52.80861675063622,189.66850121897124,0.829690298242146
C3691_U2,-120.40378805561417,38.55022367348416,16.726315754235156,274.3820260850204,152.4409049181986,8.780976238116983,40.833598089110744,330.7701662941452,224.1125258542202,273.98218721939867,55.40177790431476,1.1373691867852116,6.531259596415053,52.91998339098165,180.1396052940648,0.9261613331500472
C3715_U1,-120.5366505884981,38.53594110183439,16.095809342310364,239.91923409768825,161.24748881601295,7.989746466083087,41.58862195801168,354.58422435157684,224.37876204438874,281.94963022294104,59.305871978289545,1.0978073982982886,6.508887392245681,49.817942575944265,194.02597824769538,0.985108834757559
C3715_U2,-120.5317569727246,38.539829493677274,15.787568501812087,238.21895939569185,165.81883784829162,7.949956424820495,38.86448482616572,364.06064666950374,225.23224581798536,277.7865057810588,54.48824686141207,1.0665588172895961,6.659709318222348,50.00075927358924,190.74111568345256,0.958443939101953
C3716_U1,-120.48948256248326,38.542795459618205,17.21766150076719,227.60596401950536,153.94711738556214,8.567903167910437,40.57967560400919,333.7362172712095,209.70539745936472,281.16313138714975,60.286121916862065,1.1200464411742468,7.633701701398536,49.1675842459469,196.3773210052746,0.9947414303757329
C3716_U2,-120.48324406590967,38.54091347543404,18.286766295173287,232.05857417724866,151.70395396416072,9.199492786335968,40.30103308601576,324.99728571301614,214.27532810737958,272.4334141162174,58.76804008435316,1.1624138240921311,6.919691033151994,49.81312667088856,184.8327042166831,1.0742518550157536
C3716_U3,-120.49637073383415,38.54001475944814,15.568742500482474,240.63545926149644,168.17897949656117,7.996446192435985,39.95851853866831,366.1745347856497,231.81272452154937,277.0044548091014,52.90546210383688,1.080964969631088,6.13855923215755,50.517914217410265,189.26059335954267,0.9874012809119568
C3717_U1,-120.35787081048906,38.53039203980497,15.484910007839602,289.69542450471397,155.6850295982882,9.365448732310004,37.05275582965059,349.21580748500395,230.68052361028194,277.9164960544185,49.49759031100909,1.0502027901597024,5.839863129106712,54.60271268444127,193.55418445721259,0.8701143226819686
C3717_U2,-120.36484757728161,38.53921691563941,15.338358526165035,276.41917799061537,155.56210196897743,8.460335585122351,39.90569227483245,346.0267296526541,225.09966580166312,280.9283779316568,59.857662668591416,1.0752417981302471,6.238181973618149,52.50867758449379,193.52333616155047,0.8768525944817559
C3718_U1,-120.31334898461378,38.52813939232901,14.920189106993451,274.04391263617345,141.85296099197384,8.871886569941928,40.87579959899703,308.2361885000282,208.29082822107765,287.14745262974384,64.30297553209054,1.1229000329094914,6.9002802693033765,52.69986338389807,196.78086905488604,0.8684555632073946
C3718_U2,-120.314194435556,38.53444617167016,12.606703603152702,293.1494047189376,139.48769267494788,8.400101537310704,38.93612850543565,317.02998044950846,210.7178165994764,296.605271471218,68.14223068919004,1.0481064101965065,6.467099886461745,53.573101369526654,206.07714405115675,0.7782255324979219
C3720_U1,-120.2284577681096,38.52630203936625,15.018555646603302,293.2232346794331,134.74700950497183,9.092906985160889,41.9107715172829,299.88882972161036,202.5892070108331,293.8684840443585,70.49483780426054,1.14974249181875,6.673085919997407,53.42574675192633,205.72297406931455,0.901245868965883
C3720_U2,-120.24388729363359,38.530822991993944,12.791403194109193,296.60582541005704,147.291822978558,8.30475233632134,41.59447527447168,342.62721706296924,219.65979264676648,296.89031761290005,67.3172491152114,1.048794318779194,5.976555114726877,53.523753043110716,211.97000489279992,0.8224189767922928
C3739_U1,-120.18469854008136,38.513460694197335,13.27071175997524,291.26292040336784,136.92417328307175,8.867008321624022,41.65600836539763,307.36854786148285,203.78874849397457,297.84054251144397,69.01296010753447,1.0940530705133316,6.8141818673635655,53.49647508097944,211.78409321045842,0.8365605767906389
C3739_U2,-120.1943247794931,38.514505771474816,13.293687718743723,296.08841753941795,139.82138191768027,8.282266968944295,40.79555378682758,315.8109873198241,205.41172118007964,299.3855109098989,66.87113564391339,1.0654296215503611,7.00671589096623,53.61060722082018,212.42986729081906,0.7701574292559398
C3745_U1,-120.33992349217051,38.50860190570314,16.704451987329662,225.66201727880167,143.8789077588824,9.618243026579412,40.28914312007838,310.6648666819533,203.42311131916088,279.370478325188,62.0355166648704,1.195016770597104,7.159042793108582,49.50783590284172,194.0085592725052,1.1043552698057584
C3745_U2,-120.34845397147147,38.50258164211269,17.158106236851726,223.5035277009354,141.98949897473358,8.630087140478025,42.8823757849213,305.760792307,190.0259353964985,294.69500566716533,71.97190350714943,1.2672318049619633,7.967642944283493,48.688541943550945,211.8752813701541,1.1178984342767113
C3745_U3,-120.34224173544303,38.501949692421334,18.053005940662512,195.55844860210738,139.56389078062122,8.570003248681795,41.01888044314178,297.39671694968706,178.29764229767085,299.4166788500942,76.84434084521477,1.2626286932260538,8.236677190302645,47.10266836684241,220.02402108067793,1.1676550473932616
C3746_U1,-120.29449142131868,38.501688994559466,15.373729848223753,210.08836423969345,143.49619939035185,8.721882628814111,40.92582696434291,309.72822147663356,180.6815373273974,304.2272749054727,76.69470918805786,1.242433135646927,8.090677947211223,47.589217116285006,230.35810466487996,1.0388969830223493
C3746_U2,-120.30595700059506,38.500457849730225,13.843332078807698,240.79877486834738,148.8383252793346,8.12307785483121,39.605445748481685,330.4677754656209,197.97869587277637,303.6974081154467,70.3574927122513,1.1497888250909356,7.449133600131888,49.31329991695931,223.7134049945594,0.9027348526849879
C3746_U3,-120.2915965538846,38.507649619114986,16.990701010351323,208.46210033067766,142.07116323716494,9.134129285381363,41.389777073919404,301.6278091591179,180.9410239387975,300.97029640231233,69.83256108030282,1.240426682940044,7.982573591443417,48.18816161434145,221.0510813663921,1.0892253853124014
C3747_U1,-120.25677118373417,38.50387123590937,16.261177923750484,214.51863526216206,145.93148244340452,8.736045870673408,41.13303652876431,318.20871730506485,190.6509743162659,300.4642201186934,74.45549142262671,1.2374686360526126,7.82626363516019,47.58014909399076,222.10491234706313,1.074165011337689
C3747_U2,-120.25192042962418,38.508412478196256,16.61064381235739,223.23921853551352,146.66411846428738,8.576683796457278,40.64261611875861,320.76251391120974,199.6930842487533,297.19654936739335,70.19154200495039,1.201160691502403,7.373875648681812,48.57015690089313,213.79790441679668,1.0467821076845696
C3763_U1,-120.01835117153836,38.48724314349268,18.64430894513137,217.42930347085988,120.74025462059736,9.847646441315211,41.77442198162331,250.27467525492767,159.69102546565415,299.93267124508543,83.30564182374896,1.2722457155631879,8.53082922030808,48.99236396585172,221.44357783659188,1.0943461777447765
C3763_U2,-120.02796971095673,38.49120568586884,19.597932574014685,215.32447926849247,127.36470709028254,10.089756791537694,40.69756301760792,259.312150834936,173.42815637387005,290.6116554771226,75.31819288200217,1.274042382302142,8.089739749539714,49.019391708281915,207.93037897377644,1.1014596381904354
C3772_U1,-120.17496017028844,38.47671888825663,15.155138762874767,319.6449665472745,145.6007827412758,8.800151523572074,39.62589424326587,326.29201082028777,224.32213223537306,285.0001629198852,59.98215644537267,1.0107333832427137,6.096348369945974,56.275067057733374,196.97923570043486,0.8214200626129324
C3772_U2,-120.17284420067307,38.481591580531514,18.33110549281061,308.62940670435637,148.8433164002738,9.62221350416604,40.70320222640226,327.20998833966314,230.8425829117805,273.49403325440807,59.804501508296696,1.156804502584297,6.089009563100485,55.024004936901775,191.43247708127356,1.0111408951286267
C3773_U2,-120.1362137765732,38.479074812451415,14.094428046268627,330.9153242995376,143.95051864398164,8.657471386702015,38.80340406705208,327.1060821796499,226.41156979294027,287.8689256228228,60.04381749096472,1.0187694184582028,5.877685086811782,56.68793407028887,197.44586781525538,0.7362557585579526
C3783_U1,-120.35616465084956,38.47651005289266,16.998709331864216,218.34117828303488,157.46615313608487,8.020935839896318,43.27793245584185,333.1351110453815,205.6634363817002,287.49680485134996,61.300160883130744,1.1272811749692715,7.418233816145566,48.861011026639204,200.29189077231368,1.02859974588539
C3783_U2,-120.36595168653315,38.479481737439954,17.17168021393559,203.6753620368715,152.7435302015333,8.254222253083936,42.69335560020994,320.6285473434367,198.15663094157279,289.4790986445295,66.3215966543258,1.1510675568272037,7.67292315777358,47.78171392061444,205.31591976141513,1.0317138524752978
C3784_U1,-120.31327884716272,38.47600211976738,16.062505478284294,224.37797847709814,147.65697927910793,8.892533573411995,42.11361540536766,307.02444242503225,196.28672434392462,285.54366901029067,69.19278310342013,1.2296750291523617,7.132649205485014,49.67953999468551,205.66892234578015,1.1796371112180948
C3784_U2,-120.32673008695913,38.47157686007063,16.196856953912672,214.46021040039196,150.4944645075544,8.024129922668925,43.5530570037023,320.7562082280218,194.42712272810462,292.07191417543635,69.6871250486544,1.1693354711739798,7.413228720012455,48.97435346118136,211.51117584996334,1.1082127976228855
C3784_U3,-120.32066614869557,38.475734458667915,18.687573006092666,189.48713208514553,148.67713615957075,8.84844522840387,43.91353530585456,305.05378606769267,191.4005802866821,282.0132558984906,68.036653804485,1.2630506870849842,7.582973269922133,47.588428366653936,201.31569397162983,1.2623795200230745
C3785_U1,-120.27446323844622,38.481564837807525,17.348664054478956,216.55991964555375,162.17496101417396,7.980897351945115,42.0318462190238,346.0659835763643,217.83759747091958,279.9781430235272,62.45278260647725,1.172523609857828,6.606167796840269,48.56786104785738,191.58756158989218,1.1535192298566292
C3785_U2,-120.281968237118,38.47736957327983,14.604048515119654,232.34538052089522,156.72021723955095,7.841873300795629,42.58197550206572,342.3737146276687,207.03998450246095,298.66903378454776,65.66576745106536,1.1033395976460598,6.816764713139887,49.33755001506803,214.680877884543,1.025222660093653
C3786_U1,-120.23924941383518,38.465995059790714,12.424677011216978,292.9845043398623,170.5947955415486,7.9155024778591345,41.631565269779294,390.7994951121674,248.3413728337565,282.0646773729872,52.24899227110997,1.038159215586952,5.372298721878608,52.9024165414707,192.19654305218936,0.8408722589998893
C3786_U2,-120.23056363601846,38.46567727372812,16.922538556758216,251.05328304756878,145.66786860795096,8.859766124846129,40.529238204149344,318.3150100793568,216.03080424609607,286.3818645886442,63.10939718701888,1.1510453081905574,6.66143821612454,51.20996238799933,193.87235395536644,1.0130664267928982
C3823_U1,-120.1870863663406,38.454459640569695,14.44828833694852,325.03986129691276,155.387676398235,8.711417764709001,39.760801208684164,355.54476539562535,237.0943196661953,280.7234993917989,57.58385798481969,1.0235925356131064,5.7093781334772045,55.88006199682729,198.33259086825095,0.7814148360702893
C3823_U2,-120.18812887660705,38.44664622420561,16.12110199536532,322.34846254401367,145.9365878887677,9.609066040435021,38.89297825026448,330.08054213032443,228.8778147570002,274.06458332740755,56.80538482384727,1.0875096612846367,6.055486957093824,56.724129951413246,187.91239925728746,0.8435166029299492
C3823_U3,-120.20071468707825,38.4555160916641,15.654791678354323,285.36657340153516,147.82771837781493,8.834934487322522,37.72501817104176,330.33688400070446,219.98894699127808,287.88046101173,58.722924631294376,1.0351861851289081,6.610729712591348,53.78503413787748,203.10666814418715,0.8164819629357274
C3824_U1,-120.14805777856158,38.446695055250586,13.449469583246284,319.87526168824957,140.46616000545353,7.966407537859826,40.872835019820144,320.7514549361814,210.8717258331418,297.2828036231678,69.62262868815101,0.96280191136623,6.370127291710468,55.313603082531365,210.25889548821326,0.6936067584634229
C3824_U2,-120.14782369520833,38.45089235709847,13.95724406391827,274.0375689660629,130.70168739749263,7.676393081493396,40.39996640433511,291.5871052539915,192.91246332011124,320.04838975262606,86.17032434330044,1.054759083493313,6.94161608005291,51.746810536825535,232.44038996974504,0.788752818746947
C3824_U3,-120.1591996669694,38.451209498480765,15.262191480575915,329.5794166219095,137.71862926462293,9.217932023532255,36.729911472340945,317.21474393223383,210.64502123473062,300.8152230214065,67.73556464335674,1.054889467493202,6.727767650144801,56.600860630623956,222.64663711970354,0.8398136782086902
C3857_U1,-120.36703151827497,38.44051217191486,14.851535269512526,255.65325503803098,155.96003123664303,8.566572170864285,40.268963127636056,340.56445639705703,218.55188005180918,283.75866045864416,60.58100276888036,1.0840776610921028,6.381294354640412,51.36107439650384,197.20516387500183,0.8803047570619983
C3857_U2,-120.35826192385574,38.440670547980744,16.859392795763796,234.00580291468643,150.72226474400844,9.314304120996091,40.069463586435255,322.17771216753886,211.7527036742439,279.1573319154027,59.60942863955264,1.183578159777536,6.7757812361361225,50.288650771972385,191.6742324908635,1.0280194300875005
C3863_U1,-120.11017859608651,38.42469271973499,13.180501000561144,291.50434732601144,146.1464427851162,8.652764321467808,40.13231145118609,324.5549648541043,216.36260596997036,295.2108509495752,66.22712633322949,1.0071184299884568,6.131272223343817,53.78203588274538,208.5788248234462,0.7290201799567709
C3863_U2,-120.10968162485344,38.433131467597,16.03959689220072,301.1660485206902,137.5255847117323,9.119278130785487,40.810701653463155,304.69734797920916,210.08691939971843,288.7690759281834,66.23689000914061,1.0708312617285916,6.320895249090013,53.919619399348335,195.61344276805636,0.8304093974635128
C3864_U1,-120.06112427013571,38.43108933443443,13.847203348730096,309.5626691190004,145.49057517503607,9.065099150267327,41.53250593943024,320.2487448624069,222.11512795947942,283.94006612831913,59.86913440813043,1.067205654982927,5.725569874421249,54.98501146896649,191.11810036420806,0.7991651171021424
C3864_U2,-120.07077856591796,38.42432184373244,14.35207140861057,281.27065195480725,141.72788508538918,9.0261473923644,40.06944491817651,316.6361679230454,210.98408586707833,300.4390795417773,69.01622844727095,1.0839876107948831,6.22248737430655,52.59167856880809,209.89479867877498,0.8864034898588331
C3866_U1,-119.9727088186759,38.426171938924405,14.703297934767656,283.87107396774104,144.40028663109763,8.89997066391665,41.212541400944964,320.5632278257334,212.1730430700745,293.3656236637365,66.41368869286804,1.092633144943567,6.231369471879561,53.091983602868034,203.88214164290446,0.8374419952604418
C3866_U2,-119.97791377740101,38.420449306539254,14.445474504188741,278.91258586692544,144.7988598099975,8.633734865643468,39.94795605703489,318.46846303464594,213.28591366094113,294.39848150845233,66.92975647912321,1.087450133799621,6.239061109888854,52.94522931722713,205.35305395851202,0.8275380948506407
C3898_U1,-120.23798818444115,38.419753936002124,16.88346039300064,270.0722689267252,147.01502127697412,9.127038111708991,41.66586362357823,313.900723408151,212.66463540496187,278.571893236457,61.4293319221511,1.159381142204525,6.795650115484495,52.72652630966203,188.92726410196693,0.9356937661675687
C3898_U2,-120.23091252432354,38.418654320432246,14.061501460628449,293.5858375910005,153.64873127724525,9.12400923981892,39.6176578418048,336.56180595980356,229.31589210952757,265.16274090334633,54.27394646069374,1.107158646897565,5.842188933412095,54.2263946593215,175.8694800577204,0.813513430320888
C3899_U1,-120.20059468719808,38.414307060655986,14.208339343468895,301.86931291255917,149.66247388128212,8.825000799796861,40.122115096393955,334.07967003582667,226.17576491334952,282.9991211973491,58.469585205597205,1.0531647603020964,6.09588936275498,54.73127280565637,195.61007336925678,0.7828445034901117
C3899_U2,-120.19286560833064,38.40778366163278,13.938809548409006,322.7097991609397,144.90020054544289,8.661589560313429,40.7374492869068,322.2366061581903,222.89596812266086,282.2599660763527,62.828541549951034,1.011774658014261,5.931150799551421,55.8790970781551,193.54447646353208,0.7346538869492087
C3903_U1,-120.01867323578486,38.40737081582486,14.787680188987965,295.0318997797447,145.2477022829062,8.699638232627498,41.17497055689732,321.49080711585447,219.13070051303754,288.3111474912693,63.93095869895993,1.0849507002835888,6.167272921372268,53.84842960342478,196.22279292430233,0.8110235504832485
C3903_U2,-120.02561722462845,38.4075203689484,13.40535472938358,306.91478775589763,147.85386072044167,8.686530659817029,40.798167609370246,331.69851612661284,220.1591460634711,290.03561831582323,61.63478320157984,1.0466816063212072,6.184332455593791,55.05939889631788,203.22954339665046,0.735067579054338
C3972_U1,-120.14842094044977,38.37108546440712,12.588975140220386,316.83880292964125,140.71424857692284,7.937706127743844,38.74559150461751,318.91167965522664,217.01213045702588,294.94262192501566,62.81232710346578,1.0013632520477305,6.2597496809177775,55.90043585005697,200.88639087268996,0.7051261161834232
C3972_U2,-120.15664711909753,38.368663576666236,12.730820680273132,316.5397984734626,140.8854052281139,8.781998472747159,39.26176240465973,316.4510514671469,218.62374129871844,288.27622019715324,61.015712392005014,1.0300894182795997,6.204060621349506,55.70452817910214,195.45670890850434,0.726772917886363
C3973_U1,-120.11076275314404,38.36691924066658,13.817016935472394,305.2415738260086,130.56292751362398,8.301398220450098,41.03897862712531,291.9187843571144,198.20109985337027,304.01743987108466,73.6278916780267,1.0325466008305644,6.989970566499523,54.675803931372,214.02944608932373,0.7499622226890129
C4027_U1,-120.17540306735033,38.33940894105368,14.78374433487152,266.91312949915726,145.92145403108674,8.578218664247968,41.45099385468897,312.6876782743001,212.29861015916882,287.38808378378286,64.38423802486864,1.0721669773490148,6.2743077797026645,52.971600472183816,198.3905617485945,0.859861366273281
C4027_U2,-120.17553393264636,38.34791436414485,14.323550070602833,304.2325203284279,158.2142178950353,9.308616674485476,39.15823743476379,347.89951190351496,241.1126405494045,266.61843093468775,49.48836225945506,1.0779179172383266,5.57911844523098,54.71769529302193,172.20080779367473,0.782001075428381
C4028_U1,-120.13648573700894,38.34115227460665,13.949607750896256,305.0798868990955,128.77444258622992,8.417278905187288,40.006522188136714,288.41087726064484,199.07554889757367,295.7651015692682,71.50260958450419,1.0749891999837882,6.772287102447055,55.12051551164563,205.38952364472902,0.752477195141095
C4028_U2,-120.12749130313048,38.34759031902524,12.186960525747688,327.9486736529117,139.54080025352178,7.704263918416601,40.205863975289,322.5790022185425,216.2457625555071,300.21730892109235,68.161138716913,0.976409009853173,6.2592415309217095,55.7568654972233,206.63311799826218,0.6746580693750905
C4030_U1,-120.05383808216135,38.34796878487737,14.084810124448314,300.563391839432,134.42713375679386,8.042169175498303,40.11200000649243,298.94000103837425,200.28676536218012,295.2822561203353,71.79739436403545,1.035452003582125,6.858611401231675,54.51013608097922,206.72503999812713,0.7255792582004313
C4030_U2,-120.05741340932738,38.34189155869745,18.452512189953204,234.40832579911168,123.7065945482861,8.841888876585353,40.34059875698311,259.6587688757107,175.48091828065543,302.3896983341558,78.73162581497493,1.1518036744608167,8.206235286726516,50.38354649435873,216.1895418929072,0.9107407253993164
C4030_U3,-120.04072243225338,38.34035850186378,12.10173365746125,327.53959589216,140.40033582624497,7.94435409680217,38.965150295550494,324.4144282752407,213.15539630591633,297.3793139657532,63.900502140475076,0.9222847013872921,6.106538847590218,56.77599244416781,209.68277992061522,0.6541446294051615
C4136_U1,-120.34624123268976,38.29382848655195,17.68380966935624,220.7711737650103,152.43411575608027,9.122387588255078,43.878473220931994,318.96313705849315,201.63534878033246,281.0256206652922,64.59567360556039,1.1912540868036334,7.129667184559966,49.067273189351276,199.5977314149208,1.0195999893498655
C4136_U2,-120.35488079961516,38.2926692049872,16.9684698631163,213.1964006895718,156.96536404603637,9.353924702857938,42.50667726614647,332.95215659874043,205.03871497908008,280.8474125783986,57.56698176942213,1.2034559729960292,7.736464311314616,48.16458967807897,199.50440645555585,1.0130586943426831
C4178_U1,-120.13486925237699,38.26892324945484,15.586346763915756,268.68426021430633,147.81410229392932,9.515513500052897,39.89568068750555,326.9347609707879,217.75014850606712,277.6814010143369,59.485856044951774,1.1926146988564403,6.63155123315593,52.06416928935165,188.96868011154058,0.9528614085632756
C4178_U2,-120.13285360147202,38.27377532416994,14.83175407997,268.93453194502877,146.2467276085814,9.445185201002705,40.16275631550678,328.18268990226676,211.57162232332513,287.16154077387904,62.801865556154624,1.142134871137362,6.681197973262667,51.81718940613858,201.37910660374786,0.9332083005820768
C4179_U1,-120.09714541835754,38.25885337583056,13.256801567230246,311.22881286929015,142.30071374238094,9.26563308417544,37.01133764915062,333.4031555498029,223.74055600836803,294.71864058940207,60.76617757047064,1.0749142624223496,6.018158882722897,55.030539520678374,211.67728917485124,0.8169508815730362
C4179_U2,-120.09164126540702,38.26191544412634,12.465426391497319,335.78135608531636,152.3151929601113,8.902852733275456,37.42946211181105,354.12242821678234,243.06863024143055,286.87204506341106,52.27641812139426,1.0124494902225403,5.4670806736904725,56.59420219375937,190.48168983634972,0.7479527617777327
C4180_U2,-120.05633747908223,38.26591465076807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4180_U3,-120.04878251215173,38.26815583001977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4192_U1,-120.37792081218755,38.26420678993629,17.112073442963162,234.55382666133377,161.28974465323455,8.164752563973613,42.16387723887476,343.8850246022785,219.50782070716392,279.51796841875364,62.22505975463852,1.1269183642768001,6.694104783271019,49.860195914765804,192.7122546111062,0.9725502550651373
C4192_U2,-120.36911327262347,38.26590167178009,17.36943477663481,220.21952988220937,161.1231280722853,8.052060995739065,41.728508913512485,348.3126137339017,216.21642807274546,286.847675834104,65.10726139001605,1.1545983357850338,7.056080537806259,48.3291246076959,201.9325906126622,1.0252843245125691
C4192_U3,-120.36394714162046,38.268074253180075,17.752165242460297,222.19586528279038,161.96042783786876,8.443783763487579,40.15139062925317,346.36344898673036,219.60941415185766,278.9233995828589,57.46269197928371,1.1286211537771245,6.939484290552282,48.90457553760402,191.59455155117888,1.0193361947540838
C4235_U1,-120.11033593927074,38.23731837781118,14.195372156126721,261.47716244925977,157.1893983979237,8.524927070942871,40.899074550797586,345.7133852282181,216.24811589645591,285.0190233945414,61.96741005857346,1.0656707466298603,6.556070042297922,51.576344275210374,204.60355773232476,0.8790788198624767
C4235_U2,-120.12330061883453,38.23540868155437,14.043558686036329,291.2848816764436,161.2216252661579,8.58950361508435,39.88767680838683,369.3855946325443,232.9282360307177,285.4256929889739,57.01393483435685,1.0466163711554535,5.680024834569318,52.95751170042844,204.79125763001866,0.8507383465607075
C4246_U1,-120.3036601213116,38.2377568031722,17.953471373198052,200.063870764815,150.29831716183094,8.828389243612266,41.24649533588566,306.8366663889697,190.90588767485326,286.47950340414127,66.52130925576463,1.1932363097227048,7.6441561013282495,48.16332567446251,203.36056763344433,1.0617165937654516
C4246_U2,-120.31078304553321,38.22891915373072,17.924467135593908,208.95314947838247,155.26881862306564,8.64551405195511,41.48705629750317,323.19340901618386,202.34499128866813,278.6931188517997,61.455824108979336,1.1765546446361086,7.509283192577013,48.405358748284144,192.724774487122,1.056693560978521
C4254_U1,-119.97463981344754,38.223776926861866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4254_U2,-119.96780640900249,38.22874320666924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4269_U1,-120.02749084384251,38.21833954141975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4269_U2,-120.02658956971764,38.21055934535005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4302_U1,-119.9521827803257,38.194463550525334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4302_U2,-119.9441953674854,38.19768256260548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4303_U1,-119.9105634127431,38.19230505004691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4303_U2,-119.8999198885938,38.19135230039847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4307_U1,-120.34238670083893,38.19436423892538,19.074579789951414,195.87135308001913,158.60000412806093,8.91571908165729,44.58530154700442,327.1016627958218,203.42401410829262,279.23179304795235,64.61157692026799,1.2224672020180998,7.328361775619218,47.13423609232088,195.90908516684996,1.2375193977492187
C4307_U2,-120.35073530488407,38.186837209345335,16.30879352076956,218.09297311286153,143.19209569194825,9.150369672001615,45.16430811362462,292.9372479918405,184.49256270172734,293.195058837775,73.34005694518171,1.1776677085112937,7.5459593773261995,49.082238914184074,214.08221154491977,1.0708135576901976
C4344_U1,-119.96546157026856,38.16847336040261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4344_U2,-119.97443178775958,38.16566951814082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4344_U3,-119.97376629617077,38.15954623755422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4351_U1,-120.28452593536375,38.15642782648955,16.900305086285716,214.76998604048788,151.78159102497634,8.151366990576804,43.670758156312395,324.30559960265197,205.74397256534655,288.55818668758275,68.17727414380143,1.1691799095190523,7.2371158144061,48.37648777444845,203.72844055450778,1.0455407388710725
C4351_U2,-120.28964961311658,38.15981398079796,15.697919265019905,237.20152082516515,156.8173527682214,8.107268917670071,40.57945636128199,345.50782448016514,217.0270964724252,286.35879670763785,62.8511491756947,1.107541712896589,6.840834441164668,49.63889918204579,203.42638638373978,0.975867835725173
C4352_U1,-120.24782964498952,38.16457418862938,18.90011189852851,199.36408946751675,154.09249226275986,9.008610614323796,43.45304331502492,319.32296666887936,203.6907547263253,277.6458398135127,60.992006036816896,1.2188557494304093,7.461737691563732,47.920417301490424,192.9949785257877,1.136537356046655
