cell_unit,long,lat,Acorn Woodpecker,White-breasted Nuthatch,Clark's Nutcracker,House Wren,White-headed Woodpecker,Swainson's Thrush,Pacific-slope Flycatcher,Hermit Warbler,Purple Finch,Orange-crowned Warbler,Williamson's Sapsucker,Mourning Dove,MacGillivray's Warbler,Brewer's Blackbird,Western Bluebird,Mountain Quail,Blue-gray Gnatcatcher,Lazuli Bunting,Yellow-rumped Warbler,Dark-eyed Junco,American Robin,House Finch,Northern Flicker,Western Tanager,Red-breasted Nuthatch,Mountain Bluebird,Warbling Vireo,Common Poorwill,Black-headed Grosbeak,Mountain Chickadee,Brown Creeper,Nashville Warbler,Evening Grosbeak,Band-tailed Pigeon,Pileated Woodpecker,Dusky Flycatcher,Red-naped Sapsucker,Pine Siskin,Red-tailed Hawk,Olive-sided Flycatcher,Oak Titmouse,Common Nighthawk,Fox Sparrow,Red-breasted Sapsucker,California Scrub-Jay,American Kestrel,Red Crossbill,Golden-crowned Kinglet,Western Wood-Pewee,Woodhouse's Scrub-Jay,Common Raven,Hairy Woodpecker,Ash-throated Flycatcher,Green-tailed Towhee,Steller's Jay,Plumbeous Vireo,California Quail,Hermit Thrush,Hutton's Vireo,Townsend's Solitaire,Spotted Towhee,Bushtit,Cassin's Vireo,Hammond's Flycatcher,Lesser Goldfinch,Pacific Wren,Black-backed Woodpecker,Wrentit,Western Kingbird,Wilson's Warbler,Pygmy Nuthatch,Downy Woodpecker,Sooty Grouse,White-throated Swift,Gray Flycatcher,Violet-green Swallow,California Towhee,Cassin's Finch,Red-shouldered Hawk,Chipping Sparrow,Nuttall's Woodpecker,Rufous-crowned Sparrow,Rock Wren,Bewick's Wren,Brewer's Sparrow,Yellow Warbler,Canyon Wren,Bullock's Oriole,Phainopepla,Vaux's Swift,Osprey,Black Phoebe,Eurasian Collared-Dove,Chestnut-backed Chickadee,Yellow-breasted Chat,Lawrence's Goldfinch,Wild Turkey,Tree Swallow,Song Sparrow,Brown-headed Cowbird,California Thrasher,burnYear,Nitrogen,LMA,Cellulose,Calcium,Chlorophylls,Fiber,Lignin,NSC,Phenolics,Phosphorus,Potassium,Starch,Sugar,Sulfur
C4650_U1,-119.83727524510502,37.9620539544899,10.070422535211268,0.19718309859154928,0,0,12.225352112676056,0.07042253521126761,33.74647887323944,5.535211267605634,4.915492957746479,0.18309859154929578,0.056338028169014086,1,2.4225352112676055,0.014084507042253521,0.14084507042253522,32.014084507042256,0.30985915492957744,10.901408450704226,14.450704225352112,0.49295774647887325,314.90140845070425,0.028169014084507043,7.76056338028169,531.9295774647887,145.74647887323943,0.014084507042253521,0.1267605633802817,0.16901408450704225,76.08450704225352,17.211267605633804,54.91549295774648,0.18309859154929578,0.16901408450704225,0.08450704225352113,1.4225352112676057,0.4507042253521127,0.09859154929577464,0,0.22535211267605634,161.92957746478874,0.014084507042253521,1.6901408450704225,0.056338028169014086,0.5633802816901409,0.4788732394366197,0.16901408450704225,0.028169014084507043,0.6338028169014085,25.309859154929576,0,2.732394366197183,3.591549295774648,0.15492957746478872,0.1267605633802817,296.59154929577466,0.704225352112676,0.056338028169014086,3.676056338028169,0.028169014084507043,0.30985915492957744,282.0845070422535,0.08450704225352113,10.774647887323944,1.6056338028169015,0.07042253521126761,0.028169014084507043,0,0.04225352112676056,0,0.07042253521126761,0.30985915492957744,0.028169014084507043,0,0.014084507042253521,0,0.056338028169014086,0,0,0.22535211267605634,0,0,0,0,0,0,0,0.014084507042253521,0,0.09859154929577464,0,0,0.1267605633802817,0,0.056338028169014086,0,0,0,0,0.04225352112676056,0,0,2013,17.582460767121162,226.7165876966513,154.4420419313609,9.166394749506818,37.81427167428133,318.5924088552601,207.8991836981232,286.2729180010615,54.83495884835378,1.0713386270599814,6.976809312261063,49.879103697216415,192.08470070319117,0.9184349657471406
C4650_U2,-119.82213788445385,37.95756631354672,172.9142857142857,23.571428571428573,0.6857142857142857,0.11428571428571428,4.6,0.9142857142857143,0.7,2.8285714285714287,92.8,0.15714285714285714,0.14285714285714285,3.8142857142857145,1.1142857142857143,25.15714285714286,2.8,187.3,11.114285714285714,55.2,3.8714285714285714,0.2,210.14285714285714,0.05714285714285714,28.1,212.9142857142857,79.17142857142858,0.1,44.57142857142857,0.5571428571428572,214.38571428571427,38.55714285714286,13.82857142857143,34.357142857142854,0.4857142857142857,0.014285714285714285,5.757142857142857,1.542857142857143,0.35714285714285715,0.014285714285714285,0.04285714285714286,440.1714285714286,0.07142857142857142,9.542857142857143,0.02857142857142857,0.6,0.5142857142857142,0.04285714285714286,0.014285714285714285,0.5,832.1142857142858,0.12857142857142856,4.071428571428571,3.4571428571428573,0.5,0.02857142857142857,45.75714285714286,3.4571428571428573,0.07142857142857142,9.514285714285714,0.5571428571428572,3.914285714285714,254.25714285714287,1.0285714285714285,28.957142857142856,0.32857142857142857,8.614285714285714,0.08571428571428572,0,0.15714285714285714,0.2857142857142857,8.9,0.22857142857142856,0.07142857142857142,0,0.07142857142857142,0.014285714285714285,0.014285714285714285,0,0.2571428571428571,0.014285714285714285,0.05714285714285714,0,0,0.014285714285714285,0,0,2.2,0,0.02857142857142857,0.02857142857142857,0,0.014285714285714285,0,0,0,0,0.08571428571428572,0,0,0.014285714285714285,0,0,2013,18.966019415785876,200.32310844110532,141.1785861177725,9.408191535890674,41.09756170702156,283.92658499093477,180.52896892052954,299.78970922998326,71.98547902246166,1.206047839988786,7.9721919095677345,47.6715678183594,215.10535218614945,1.0610951521224594
C4651_U1,-119.79272351780051,37.9637966213636,39.625,26.666666666666668,0.013888888888888888,0,14.333333333333334,0.19444444444444445,0.05555555555555555,1.25,1.2638888888888888,0.027777777777777776,0,0.1388888888888889,0.1527777777777778,0.06944444444444445,0.16666666666666666,213.11111111111111,0.06944444444444445,31.555555555555557,4.527777777777778,0.05555555555555555,22.63888888888889,0.013888888888888888,9.277777777777779,278.3333333333333,16.97222222222222,0.013888888888888888,0.041666666666666664,3.3194444444444446,43.72222222222222,30.805555555555557,8.833333333333334,2.7222222222222223,0.16666666666666666,0,0.013888888888888888,0.2638888888888889,0,0,0.041666666666666664,2.0972222222222223,0.09722222222222222,41.55555555555556,0.041666666666666664,0,3.888888888888889,0.013888888888888888,0.041666666666666664,0.8611111111111112,205.88888888888889,0.2638888888888889,0.19444444444444445,4.722222222222222,0.041666666666666664,0,146.90277777777777,0.5416666666666666,0.041666666666666664,1.25,0.4722222222222222,0.9722222222222222,160.76388888888889,2.4027777777777777,16.59722222222222,0.1388888888888889,0.9027777777777778,0,0,0.1111111111111111,0,0.05555555555555555,1.4861111111111112,0,0,2.6527777777777777,0,0.2777777777777778,0.027777777777777776,0,0,0,0,0.013888888888888888,0.013888888888888888,0,0,0,0.05555555555555555,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,2013,17.00350848102862,236.47172432291774,152.31774882179494,9.249683337990694,45.02648169524975,311.8096840586622,200.98923730518237,284.79188107657956,65.21291446974452,1.1686733789159225,7.404771993036453,49.34144168007178,197.5709822830074,0.9674105214081019
C4651_U2,-119.780983848728,37.95956976501098,5.828571428571428,0.04285714285714286,0.014285714285714285,0,0.014285714285714285,0,0.02857142857142857,0.15714285714285714,0,0,0,1.4857142857142858,0.24285714285714285,0,0,0.18571428571428572,0.12857142857142856,0.8285714285714286,1.0857142857142856,0,0.14285714285714285,0.02857142857142857,2.5142857142857142,8.8,1.5571428571428572,0,0.22857142857142856,0,8.67142857142857,0.15714285714285714,0.02857142857142857,1.7428571428571429,0,0.05714285714285714,0.014285714285714285,2.4857142857142858,0,0,0,0.2,7.014285714285714,0.1,0.014285714285714285,0.014285714285714285,8.771428571428572,0,0.04285714285714286,0,0.4714285714285714,0.08571428571428572,0.08571428571428572,0.18571428571428572,2.4714285714285715,0.014285714285714285,32.614285714285714,0.24285714285714285,0,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.2857142857142857,0,1.4142857142857144,0,0.4857142857142857,0.014285714285714285,0,1.457142857142857,0,0.2,0,0,0,0.3142857142857143,0,0.6571428571428571,0,0,0,0,0,0,0.08571428571428572,5.414285714285715,0,0,0.45714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,18.176919850728055,217.16533033215663,132.09194334767446,9.935610885499079,45.62078290049109,245.84034904356352,167.99852436948996,287.1203886206738,74.88906676174886,1.2554566517985952,8.661776713586898,48.7705148606974,202.2166448694537,1.0597771335584178
C4652_U1,-119.7395715794884,37.95791109902381,1.7058823529411764,0.058823529411764705,0,0,0.3235294117647059,0,0,3.6176470588235294,0,0,0,12.264705882352942,0.35294117647058826,0.23529411764705882,0,0.08823529411764706,3.0294117647058822,6.970588235294118,0.7647058823529411,0,2.735294117647059,0.058823529411764705,0.5,1.2941176470588236,7.205882352941177,0,0,0.058823529411764705,19.294117647058822,0.6764705882352942,0.08823529411764706,0.17647058823529413,0,0.8529411764705882,0,0,0,0.08823529411764706,0,0.23529411764705882,0.029411764705882353,0.47058823529411764,0,0,0.2647058823529412,0,0.029411764705882353,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,7.529411764705882,2.7941176470588234,0,144.35294117647058,0.058823529411764705,0.08823529411764706,1.1470588235294117,12.470588235294118,0.2647058823529412,0.4117647058823529,15.529411764705882,0.029411764705882353,0,6.647058823529412,0,0,12.735294117647058,0,0.5588235294117647,0,0,0,1.2352941176470589,0,0,0,0,0,0,0.6764705882352942,8.882352941176471,0,2.3823529411764706,0,0,5,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,NA,17.531096427858504,232.45456640272405,136.00678329422882,10.624186625152952,42.362661655478185,274.5517513922341,189.68334477871815,290.31279742510765,69.43174219982379,1.2339558151291192,7.166412560615839,49.6887833876266,203.32380242234998,1.0713315869421525
C4652_U2,-119.75168157463216,37.959475402095926,42.35294117647059,0.08823529411764706,0,0.058823529411764705,0.38235294117647056,0,0.11764705882352941,0.6764705882352942,0.08823529411764706,0,0,0.08823529411764706,1.2647058823529411,0.029411764705882353,0.029411764705882353,0.29411764705882354,0.029411764705882353,5.235294117647059,6.5588235294117645,0,1.3823529411764706,0,0.29411764705882354,2.5,8.529411764705882,0.029411764705882353,0,0.08823529411764706,26.852941176470587,3.1176470588235294,0.058823529411764705,0.08823529411764706,0.11764705882352941,11.941176470588236,0,0.058823529411764705,0,0,0,0.029411764705882353,0.2647058823529412,1.0588235294117647,0.11764705882352941,0.029411764705882353,0.4411764705882353,0.029411764705882353,0.058823529411764705,0.14705882352941177,0.8235294117647058,0.058823529411764705,0.058823529411764705,2.7058823529411766,0.5882352941176471,0.11764705882352941,117.3529411764706,33.3235294117647,0.08823529411764706,0.4117647058823529,1.0588235294117647,0,0.17647058823529413,2.8529411764705883,125,0,5.911764705882353,0.029411764705882353,0,2.9411764705882355,0,0.6470588235294118,0,0,0,0.8529411764705882,0,18.264705882352942,0,0,0,0,1.9411764705882353,0.9411764705882353,0,0.7352941176470589,0,0,18.676470588235293,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,NA,17.54116741486764,231.39396638120135,144.3005622289122,9.48597259104525,44.83723292076685,277.0046849625296,189.20376555176207,279.1763841186006,68.5485122912387,1.148237076798185,7.179016319557523,50.478033050605426,189.6593751839505,0.9960973343263707
C4715_U1,-119.9554764115233,37.92184887862893,21.397058823529413,5.25,0.07352941176470588,0.27941176470588236,0.08823529411764706,0.058823529411764705,0.14705882352941177,0.04411764705882353,0.36764705882352944,0.6911764705882353,0.014705882352941176,1.75,0.08823529411764706,0.07352941176470588,16.764705882352942,55.14705882352941,0.8235294117647058,529.3088235294117,0.4117647058823529,0,33.3235294117647,0.1323529411764706,14.779411764705882,82.55882352941177,8.588235294117647,0.029411764705882353,0,0.058823529411764705,64.67647058823529,1.6323529411764706,0.014705882352941176,1.75,0.014705882352941176,0.029411764705882353,0,0.4411764705882353,0,0.014705882352941176,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.8088235294117647,0.17647058823529413,0.04411764705882353,0.25,4.882352941176471,0.058823529411764705,0.11764705882352941,7.073529411764706,0,0.8235294117647058,5.367647058823529,0.5,0.29411764705882354,50.89705882352941,0.36764705882352944,0.029411764705882353,2.0294117647058822,0.04411764705882353,2.8088235294117645,335.47058823529414,0.4411764705882353,0,0.014705882352941176,10.147058823529411,0.08823529411764706,0,1.2205882352941178,0.029411764705882353,0.07352941176470588,0,0,0,0.14705882352941177,0,0.3088235294117647,3.014705882352941,0,0,0,0,1.0147058823529411,0,0.14705882352941177,0.029411764705882353,0.20588235294117646,0.3382352941176471,0.6470588235294118,0.25,0,0,0,0,0,0,0.08823529411764706,0,0,0,0,0,2013,18.09951701881437,201.89344375460163,137.52361805761115,9.612478071252065,43.24920739043,275.85409538824854,172.1920274595685,298.9047132975211,72.02739792012594,1.2745007449827146,8.331816418665989,47.90345286918135,217.95538510463163,1.1285566427012712
C4715_U2,-119.96944877046158,37.921267089052805,7.115942028985507,0.13043478260869565,0,0.17391304347826086,0.21739130434782608,0.043478260869565216,0.057971014492753624,0.028985507246376812,2.318840579710145,0.14492753623188406,0.028985507246376812,41.2463768115942,0.30434782608695654,0.10144927536231885,0.42028985507246375,304.84057971014494,1.3333333333333333,121.6086956521739,0.6811594202898551,0,2.5072463768115942,0.2318840579710145,64.97101449275362,1.565217391304348,10.246376811594203,0.043478260869565216,0,0.6376811594202898,2.8550724637681157,1.3768115942028984,0.2753623188405797,3.217391304347826,0.014492753623188406,0,0.17391304347826086,0.13043478260869565,0.043478260869565216,0,0.028985507246376812,0.4927536231884058,15.028985507246377,0.21739130434782608,0.028985507246376812,0.028985507246376812,50.7536231884058,2.6666666666666665,0.10144927536231885,0.4492753623188406,1.0144927536231885,4.3478260869565215,6.608695652173913,0.2898550724637681,4.420289855072464,0.014492753623188406,2.2318840579710146,0.028985507246376812,0.014492753623188406,1.0144927536231885,0.08695652173913043,0.6086956521739131,158.1014492753623,20.565217391304348,0.08695652173913043,0.028985507246376812,1.4492753623188406,0.043478260869565216,0,39.869565217391305,0.15942028985507245,0.08695652173913043,0.028985507246376812,0,0,0.028985507246376812,0.014492753623188406,0,6.855072463768116,0,0,0,0.057971014492753624,7.579710144927536,0.028985507246376812,63.43478260869565,0,0,0,0.014492753623188406,0.21739130434782608,0,0.014492753623188406,0,0,0,0,0.014492753623188406,0,0,0,0,0,2013,16.05080523340349,227.98018515619916,133.97911744729868,9.613348541864175,46.192078148737956,279.2269596217851,175.26413977346255,301.71342523817395,74.68549866486401,1.2862832487618492,8.168321006997743,48.82069949584988,222.42788706300243,1.1351721455425083
C4736_U1,-119.81399770942332,37.91229986577812,27.59722222222222,0.7222222222222222,0,2.1944444444444446,10.11111111111111,0.06944444444444445,0.5694444444444444,0.08333333333333333,0.6805555555555556,0.3611111111111111,0,0.041666666666666664,0.9305555555555556,0.041666666666666664,0,1.3472222222222223,0.5,90.31944444444444,0.6666666666666666,0.08333333333333333,23.09722222222222,0.09722222222222222,3.763888888888889,422.1111111111111,18.47222222222222,0,8.416666666666666,0.013888888888888888,116.22222222222223,9,8.472222222222221,54.68055555555556,0.4444444444444444,1.75,0.125,1.0972222222222223,0.027777777777777776,0.041666666666666664,0.013888888888888888,2.3333333333333335,0,5.736111111111111,0.09722222222222222,0.06944444444444445,1.1388888888888888,0.05555555555555555,0,0.1111111111111111,450.6111111111111,0.041666666666666664,0.041666666666666664,32.59722222222222,0,0.05555555555555555,100.02777777777777,3.0694444444444446,0.013888888888888888,2.986111111111111,1.9027777777777777,1.0833333333333333,113.29166666666667,0.18055555555555555,172.08333333333334,0.08333333333333333,0.3472222222222222,0.1527777777777778,0,0.09722222222222222,0,0.8888888888888888,0.013888888888888888,0,0,0.3472222222222222,0.041666666666666664,0.013888888888888888,0,0,0,0,0.041666666666666664,0,0.027777777777777776,0.027777777777777776,0,0,0.013888888888888888,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,2013,20.137280894327123,192.67721069520806,146.83067311891693,9.29599337270134,42.59649697320399,295.74929559851944,191.93926964580453,287.57534184442466,67.3804872687297,1.22739449162408,7.74100666141194,47.08227170365231,200.66461213912712,1.1330649318430177
C4736_U2,-119.80843689119445,37.90499023378013,98.58333333333333,3.5833333333333335,0.1527777777777778,0.027777777777777776,8.277777777777779,0.041666666666666664,0.875,0.013888888888888888,2.2777777777777777,0,0.027777777777777776,0.5,1.9305555555555556,0.08333333333333333,0.7777777777777778,273.375,0.3472222222222222,8.152777777777779,0.9444444444444444,0.013888888888888888,177.72222222222223,0,50.75,51.666666666666664,112.33333333333333,0.013888888888888888,0.09722222222222222,1.0833333333333333,52.208333333333336,19.09722222222222,1.4305555555555556,7,0.041666666666666664,0.013888888888888888,0.16666666666666666,0.18055555555555555,2.111111111111111,0,0,0.4305555555555556,5.402777777777778,2.4166666666666665,0.05555555555555555,1.5833333333333333,5.666666666666667,1.1527777777777777,0.06944444444444445,0.2777777777777778,9.069444444444445,0.5833333333333334,1.2916666666666667,10.722222222222221,1.7638888888888888,0.18055555555555555,357.97222222222223,0.2638888888888889,0.041666666666666664,0.3055555555555556,0,0.8472222222222222,68.77777777777777,3.5972222222222223,3.4027777777777777,0.25,0.5,0.027777777777777776,0,0.013888888888888888,0.041666666666666664,0.9444444444444444,0.05555555555555555,0.027777777777777776,0,0.20833333333333334,0,0,0.4444444444444444,0,0,0,0.125,0,0,0.013888888888888888,0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,2013,20.185625930638622,189.12064509500743,143.60627456101506,9.72834544743542,42.0504959894784,279.4152514482513,179.1525135848319,288.7968495694004,66.12995607642996,1.2332982473847247,8.16870691301914,47.5141333772797,203.89364741922037,1.0756451515458394
C4775_U1,-119.68385336786918,37.88016899970219,0.014705882352941176,0,0,0.029411764705882353,0.3382352941176471,0.014705882352941176,0.04411764705882353,2.9558823529411766,0.07352941176470588,0.058823529411764705,0.014705882352941176,0,3.3529411764705883,0,0,74.08823529411765,0,0.04411764705882353,27.470588235294116,0.35294117647058826,8.132352941176471,0,0.5,136.10294117647058,26.941176470588236,0,0.11764705882352941,0,0.058823529411764705,17.779411764705884,1.8529411764705883,0.5147058823529411,0.014705882352941176,0,0,0.8676470588235294,0,0,0,0.4852941176470588,0,0.11764705882352941,1.9705882352941178,0,0,0.014705882352941176,0,0.14705882352941177,0.23529411764705882,0,0.5147058823529411,24.764705882352942,0.014705882352941176,0.9558823529411765,56.98529411764706,0,0,1,0,0.014705882352941176,1.088235294117647,0.029411764705882353,0.17647058823529413,0,0,0.029411764705882353,0,0,0,2.8088235294117645,0,0,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,17.669060834093962,247.45948760692153,141.14901196992204,10.148022745387381,42.082867058128855,288.4635502078637,202.2005016206049,280.96565267100243,61.74310136205641,1.1409540720107332,6.803661756053982,51.14947454866278,190.91962985024466,0.9527178574450427
C4775_U2,-119.67897250233798,37.886177709472804,0.4117647058823529,0.5588235294117647,0.014705882352941176,0.20588235294117646,9.529411764705882,0.014705882352941176,0.35294117647058826,0.35294117647058826,0.10294117647058823,0.4852941176470588,0.029411764705882353,0.058823529411764705,39.88235294117647,0,0.04411764705882353,7.661764705882353,0,1.838235294117647,74.1029411764706,0.5441176470588235,23.191176470588236,0.029411764705882353,3.235294117647059,571.6617647058823,314.29411764705884,0.10294117647058823,0.04411764705882353,0.014705882352941176,0.5588235294117647,52.970588235294116,1.5588235294117647,1.661764705882353,0,0,0.19117647058823528,0.16176470588235295,0.9264705882352942,0.38235294117647056,0,0.3382352941176471,0,0.4852941176470588,1.0294117647058822,4.220588235294118,0.04411764705882353,0,0.39705882352941174,48.44117647058823,6.852941176470588,0,0.11764705882352941,13.985294117647058,0.04411764705882353,9.705882352941176,38.1764705882353,0.25,0.029411764705882353,0.8823529411764706,0.014705882352941176,0.9411764705882353,2,0.029411764705882353,0.36764705882352944,0.14705882352941177,0,0.029411764705882353,0,0.07352941176470588,0,0.058823529411764705,0.014705882352941176,0,0,0.029411764705882353,0.029411764705882353,0,0,0,0.014705882352941176,0,0,0.014705882352941176,0.014705882352941176,0.04411764705882353,0,0,0,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,2009,15.392183911720211,281.51562739125046,131.3668137010657,8.867705854640231,37.84334006582425,282.1537215817518,193.917460776259,298.28567117763635,69.17688017950864,1.024888256530232,7.013962238024017,53.192966670037,206.97419628000995,0.744992453423502
C4776_U1,-119.64849749854727,37.88872397288682,0.34782608695652173,1.3333333333333333,0.3333333333333333,0,2.4782608695652173,0,0.028985507246376812,0.2028985507246377,0.15942028985507245,0.43478260869565216,0.5942028985507246,0.18840579710144928,0.014492753623188406,0.028985507246376812,0.08695652173913043,0.5652173913043478,0.014492753623188406,0,151.7536231884058,0.2898550724637681,32.26086956521739,0.043478260869565216,5.3478260869565215,213.1159420289855,655.4057971014493,0.043478260869565216,0.014492753623188406,0.13043478260869565,0.8985507246376812,242.02898550724638,25.36231884057971,0.15942028985507245,0.14492753623188406,0,0.5652173913043478,10.420289855072463,0.057971014492753624,0.5797101449275363,0,0.42028985507246375,0,0.5362318840579711,0,0.10144927536231885,0.07246376811594203,0.014492753623188406,0.4927536231884058,79.27536231884058,1.826086956521739,0,0.5072463768115942,9.217391304347826,0.07246376811594203,0,31.92753623188406,0.014492753623188406,0.014492753623188406,130.31884057971016,0.07246376811594203,4.028985507246377,0.37681159420289856,0.028985507246376812,0.07246376811594203,0.014492753623188406,0,0.043478260869565216,0.17391304347826086,0.057971014492753624,0,0.028985507246376812,0,0,0,0.028985507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492753623188406,0,0,0,0,0,0,0,0,0,0,0,0,2002,11.031698662029672,330.0378403090282,143.48178845080844,8.44717083081546,38.87404803960866,331.4099494315958,223.18919297767437,301.98062550201143,63.98041854683436,0.9538041222534245,5.516883984932073,55.49246816836819,208.20021684390449,0.621725432958698
C4776_U2,-119.6442348781784,37.88080935653983,1.2040816326530612,0.2857142857142857,2,0,1.5510204081632653,0.20408163265306123,0.061224489795918366,0.3673469387755102,2.979591836734694,0.7142857142857143,1.2244897959183674,0.02040816326530612,0,0.02040816326530612,0.04081632653061224,0.16326530612244897,0,0,43.16326530612245,0.5714285714285714,71.95918367346938,0,0.9183673469387755,576.9183673469388,180.87755102040816,0.02040816326530612,0.02040816326530612,0,0.8979591836734694,200.75510204081633,52.63265306122449,0.12244897959183673,0.4897959183673469,0,0.061224489795918366,0,0.04081632653061224,0.9183673469387755,0,1.9387755102040816,0,0.5918367346938775,0,0.20408163265306123,0.02040816326530612,0,0.12244897959183673,194.79591836734693,2.510204081632653,0,1.1224489795918366,0.8775510204081632,0.02040816326530612,0.02040816326530612,159.0612244897959,0,0,96.48979591836735,0,53.69387755102041,0.1836734693877551,0,0.1836734693877551,0,0,0.04081632653061224,0.2857142857142857,0.02040816326530612,0,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.110894690912934,338.76931036991436,146.7847024193232,8.111365357221011,38.869839067784184,333.0066083905372,228.7336356521104,296.06316366898295,59.68367300442532,0.9008383829850085,5.445252580262582,56.93183640550993,197.73753505918063,0.5562715827103104
C4791_U1,-119.79899149946198,37.88125674883324,0.42857142857142855,0.7428571428571429,0,0.02857142857142857,1.2,0.11428571428571428,0,0,3.8285714285714287,3.0285714285714285,0.05714285714285714,0.05714285714285714,4.628571428571429,0.02857142857142857,0.17142857142857143,1520.8857142857144,0.02857142857142857,5.885714285714286,3.6285714285714286,0.22857142857142856,231.2,4.828571428571428,15.571428571428571,221.97142857142856,4.714285714285714,0.08571428571428572,0.22857142857142856,0.17142857142857143,29.571428571428573,33.51428571428571,18.057142857142857,1.7428571428571429,0.05714285714285714,0.02857142857142857,0.02857142857142857,7.771428571428571,1.2571428571428571,0,0,82.51428571428572,0.02857142857142857,1.8857142857142857,29.02857142857143,2.2285714285714286,0.2571428571428571,0,0.02857142857142857,0.02857142857142857,169.05714285714285,0.02857142857142857,0.11428571428571428,0.6,0.02857142857142857,137.94285714285715,37.31428571428572,0.3142857142857143,0.02857142857142857,2.4,0.2,1.2857142857142858,94.17142857142858,0.14285714285714285,0.42857142857142855,0,1,0.08571428571428572,0,0.08571428571428572,0,0.08571428571428572,0,0,0,0,0.02857142857142857,0.05714285714285714,0.05714285714285714,1.2285714285714286,0,0,0,0,0.11428571428571428,0,0,0.8857142857142857,0,0,0,0,0,0.02857142857142857,0,0,0,0.05714285714285714,0,0,0.08571428571428572,0,0,2013,20.653043996365906,184.42844532408665,123.4762883849877,9.81228499942498,41.516516737752646,240.02895602080122,159.12952961161557,305.5671340060425,82.41227300829952,1.2665393499123874,8.661544165937826,47.16610655888748,222.9945488930075,1.1331276293217554
C4791_U2,-119.79428197550232,37.87425948557169,0.9705882352941176,0.17647058823529413,0,0.029411764705882353,14.764705882352942,0,2.5,0.029411764705882353,2.823529411764706,0.7352941176470589,1.7352941176470589,0,389.79411764705884,0,0.38235294117647056,1127.4411764705883,0,7,6.029411764705882,7.794117647058823,537.8529411764706,1.088235294117647,6.205882352941177,100.55882352941177,38.8235294117647,0.08823529411764706,7.470588235294118,0.08823529411764706,35,2,1.7941176470588236,32.44117647058823,0,0,0.9117647058823529,1.6470588235294117,27.676470588235293,0,0,136.11764705882354,0.029411764705882353,0.5,0,31.205882352941178,0.029411764705882353,0.029411764705882353,0,0.08823529411764706,68.79411764705883,0,2.6176470588235294,0.17647058823529413,0.17647058823529413,1.7352941176470589,73.58823529411765,0.11764705882352941,0.14705882352941177,1.2941176470588236,0.08823529411764706,2.323529411764706,166.7941176470588,0.14705882352941177,3.7058823529411766,0.20588235294117646,0.058823529411764705,0.29411764705882354,0,0.058823529411764705,0,60.294117647058826,0,0,0,0.029411764705882353,0,0,0,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0,2013,21.008896536853396,185.52212752881593,130.18063285697568,10.047521950057028,37.135265962292785,252.27510402045905,168.5439839618122,294.4574123868551,70.24275565946942,1.205710516985008,8.585895636533376,47.381168824211024,208.20393676289623,1.0480934825736063
C4796_U1,-119.57489393009608,37.87726533507931,1.088235294117647,0.17647058823529413,0.35294117647058826,0,3.0294117647058822,0.058823529411764705,0.058823529411764705,0.14705882352941177,1.5294117647058822,0.6470588235294118,0.5,0.058823529411764705,0,0.029411764705882353,0,11.205882352941176,0,0,33.64705882352941,3.3823529411764706,22.970588235294116,0,3.911764705882353,63.911764705882355,559.5294117647059,0,0,0,0.11764705882352941,99.44117647058823,25.147058823529413,0.20588235294117646,0.029411764705882353,0,0,0.8823529411764706,0.058823529411764705,0.9117647058823529,0,0.029411764705882353,0,0.29411764705882354,0,1.2352941176470589,0.029411764705882353,0,0,29.676470588235293,0.7058823529411765,0,0.08823529411764706,2.4705882352941178,0.029411764705882353,0,170.23529411764707,0,0,150.14705882352942,0.058823529411764705,2.088235294117647,0.8823529411764706,0,0.029411764705882353,0,0,2.4411764705882355,0.14705882352941177,0.029411764705882353,0,0,0,0,0,0.029411764705882353,0,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.806358377227811,320.5126137731724,141.82842890056145,8.570515801732613,38.33312933633342,317.48456552698684,220.13945693960468,301.1583160890043,63.74680090349497,0.9733359504373248,5.777898649479225,55.366093215608124,205.23865980580132,0.6299531983519558
